Time,01_A1:ANCHORAGEANNHTG99.6CONDNSDB:Des Heat Load [W],01_A1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A1:ANCHORAGEANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_A1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_B2:ANCHORAGEANNHTG99.6CONDNSDB:Des Heat Load [W],01_B2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_B2:ANCHORAGEANNHTG99.6CONDNSDB:Des Heat Mass Flow [kg/s],01_B2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],01_C1::Des Heat Load [W],01_C1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],01_C1::Des Heat Mass Flow [kg/s],01_C1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_B2::Des Heat Load [W],03_B2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_B2::Des Heat Mass Flow [kg/s],03_B2:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:ANCHORAGEANNCLG.4CONDNSDBMWB:Des Cool Mass Flow [kg/s]
22:50:00,0.000000E+00,1.861042E+03,0.000000E+00,1.311875E-01,0.000000E+00,2.014522E+03,0.000000E+00,1.420363E-01,0.000000E+00,1.678646E+03,0.000000E+00,1.183434E-01,0.000000E+00,1.508092E+03,0.000000E+00,1.063201E-01,0.000000E+00,3.509641E+03,0.000000E+00,2.474495E-01,0.000000E+00,3.708515E+03,0.000000E+00,2.614666E-01,0.000000E+00,4.320062E+03,0.000000E+00,3.045717E-01,0.000000E+00,4.163877E+03,0.000000E+00,2.935614E-01,0.000000E+00,3.584742E+03,0.000000E+00,2.527443E-01,0.000000E+00,3.863005E+03,0.000000E+00,2.723573E-01,0.000000E+00,4.336048E+03,0.000000E+00,3.056982E-01,0.000000E+00,4.246440E+03,0.000000E+00,2.993819E-01
23:00:00,0.000000E+00,1.772351E+03,0.000000E+00,1.249355E-01,0.000000E+00,1.921606E+03,0.000000E+00,1.354842E-01,0.000000E+00,1.565231E+03,0.000000E+00,1.103470E-01,0.000000E+00,1.400153E+03,0.000000E+00,9.870952E-02,0.000000E+00,3.421313E+03,0.000000E+00,2.412202E-01,0.000000E+00,3.600661E+03,0.000000E+00,2.538611E-01,0.000000E+00,4.193876E+03,0.000000E+00,2.956741E-01,0.000000E+00,4.051769E+03,0.000000E+00,2.856562E-01,0.000000E+00,3.490251E+03,0.000000E+00,2.460805E-01,0.000000E+00,3.754508E+03,0.000000E+00,2.647064E-01,0.000000E+00,4.204375E+03,0.000000E+00,2.964139E-01,0.000000E+00,4.127051E+03,0.000000E+00,2.909634E-01
23:10:00,0.000000E+00,1.690840E+03,0.000000E+00,1.191897E-01,0.000000E+00,1.838204E+03,0.000000E+00,1.296031E-01,0.000000E+00,1.463506E+03,0.000000E+00,1.031750E-01,0.000000E+00,1.302223E+03,0.000000E+00,9.180486E-02,0.000000E+00,3.339494E+03,0.000000E+00,2.354500E-01,0.000000E+00,3.502378E+03,0.000000E+00,2.469306E-01,0.000000E+00,4.079425E+03,0.000000E+00,2.876040E-01,0.000000E+00,3.949085E+03,0.000000E+00,2.784156E-01,0.000000E+00,3.402617E+03,0.000000E+00,2.399004E-01,0.000000E+00,3.654626E+03,0.000000E+00,2.576630E-01,0.000000E+00,4.084666E+03,0.000000E+00,2.879732E-01,0.000000E+00,4.017493E+03,0.000000E+00,2.832382E-01
23:20:00,0.000000E+00,1.609226E+03,0.000000E+00,1.134366E-01,0.000000E+00,1.755886E+03,0.000000E+00,1.237986E-01,0.000000E+00,1.363364E+03,0.000000E+00,9.611481E-02,0.000000E+00,1.204640E+03,0.000000E+00,8.492492E-02,0.000000E+00,3.257186E+03,0.000000E+00,2.296456E-01,0.000000E+00,3.404958E+03,0.000000E+00,2.400610E-01,0.000000E+00,3.966758E+03,0.000000E+00,2.796598E-01,0.000000E+00,3.846436E+03,0.000000E+00,2.711776E-01,0.000000E+00,3.314517E+03,0.000000E+00,2.336875E-01,0.000000E+00,3.555326E+03,0.000000E+00,2.506608E-01,0.000000E+00,3.966749E+03,0.000000E+00,2.796590E-01,0.000000E+00,3.908025E+03,0.000000E+00,2.755195E-01
23:30:00,0.000000E+00,1.527413E+03,0.000000E+00,1.076694E-01,0.000000E+00,1.673893E+03,0.000000E+00,1.180171E-01,0.000000E+00,1.264115E+03,0.000000E+00,8.911753E-02,0.000000E+00,1.107120E+03,0.000000E+00,7.804955E-02,0.000000E+00,3.174315E+03,0.000000E+00,2.238016E-01,0.000000E+00,3.307734E+03,0.000000E+00,2.332053E-01,0.000000E+00,3.855080E+03,0.000000E+00,2.717854E-01,0.000000E+00,3.743566E+03,0.000000E+00,2.639242E-01,0.000000E+00,3.225929E+03,0.000000E+00,2.274404E-01,0.000000E+00,3.456317E+03,0.000000E+00,2.436791E-01,0.000000E+00,3.850006E+03,0.000000E+00,2.714274E-01,0.000000E+00,3.798483E+03,0.000000E+00,2.677956E-01
23:40:00,0.000000E+00,1.445389E+03,0.000000E+00,1.018874E-01,0.000000E+00,1.592130E+03,0.000000E+00,1.122518E-01,0.000000E+00,1.165507E+03,0.000000E+00,8.216550E-02,0.000000E+00,1.009609E+03,0.000000E+00,7.117477E-02,0.000000E+00,3.090875E+03,0.000000E+00,2.179174E-01,0.000000E+00,3.210526E+03,0.000000E+00,2.263508E-01,0.000000E+00,3.743997E+03,0.000000E+00,2.639529E-01,0.000000E+00,3.640374E+03,0.000000E+00,2.566479E-01,0.000000E+00,3.136872E+03,0.000000E+00,2.211602E-01,0.000000E+00,3.357444E+03,0.000000E+00,2.367071E-01,0.000000E+00,3.734084E+03,0.000000E+00,2.632538E-01,0.000000E+00,3.688796E+03,0.000000E+00,2.600615E-01
23:50:00,0.000000E+00,1.363161E+03,0.000000E+00,9.609098E-02,0.000000E+00,1.510524E+03,0.000000E+00,1.064975E-01,0.000000E+00,1.067402E+03,0.000000E+00,7.524876E-02,0.000000E+00,9.120777E+02,0.000000E+00,6.429849E-02,0.000000E+00,3.006873E+03,0.000000E+00,2.119937E-01,0.000000E+00,3.113231E+03,0.000000E+00,2.194901E-01,0.000000E+00,3.633282E+03,0.000000E+00,2.561463E-01,0.000000E+00,3.536815E+03,0.000000E+00,2.493459E-01,0.000000E+00,3.047361E+03,0.000000E+00,2.148480E-01,0.000000E+00,3.258608E+03,0.000000E+00,2.297376E-01,0.000000E+00,3.618748E+03,0.000000E+00,2.551214E-01,0.000000E+00,3.578920E+03,0.000000E+00,2.523140E-01
24:00:00,0.000000E+00,1.280741E+03,0.000000E+00,9.028098E-02,0.000000E+00,1.429039E+03,0.000000E+00,1.007517E-01,0.000000E+00,9.697140E+02,0.000000E+00,6.836149E-02,0.000000E+00,8.145148E+02,0.000000E+00,5.742000E-02,0.000000E+00,2.922325E+03,0.000000E+00,2.060315E-01,0.000000E+00,3.015793E+03,0.000000E+00,2.126193E-01,0.000000E+00,3.522796E+03,0.000000E+00,2.483559E-01,0.000000E+00,3.432867E+03,0.000000E+00,2.420163E-01,0.000000E+00,2.957410E+03,0.000000E+00,2.085049E-01,0.000000E+00,3.159740E+03,0.000000E+00,2.227660E-01,0.000000E+00,3.503831E+03,0.000000E+00,2.470186E-01,0.000000E+00,3.468823E+03,0.000000E+00,2.445510E-01
Peak,2.999421E+01,2.874511E+03,2.649802E-03,2.026269E-01,0.000000E+00,3.656593E+03,0.000000E+00,2.578232E-01,3.648984E+01,3.777075E+03,2.574472E-03,2.663020E-01,0.000000E+00,2.816285E+03,0.000000E+00,1.985622E-01,0.000000E+00,4.473176E+03,0.000000E+00,3.154001E-01,0.000000E+00,5.471432E+03,0.000000E+00,3.857767E-01,0.000000E+00,6.228810E+03,0.000000E+00,4.391612E-01,0.000000E+00,5.438478E+03,0.000000E+00,3.834365E-01,0.000000E+00,4.700179E+03,0.000000E+00,3.314057E-01,0.000000E+00,5.710286E+03,0.000000E+00,4.026184E-01,0.000000E+00,6.656676E+03,0.000000E+00,4.693274E-01,0.000000E+00,5.775369E+03,0.000000E+00,4.071541E-01

Peak Vol Flow (m3/s),,,2.209421E-03,1.689515E-01,,,0.000000E+00,2.149745E-01,,,2.146610E-03,2.220442E-01,,,0.000000E+00,1.655623E-01,,,0.000000E+00,2.629825E-01,,,0.000000E+00,3.216629E-01,,,0.000000E+00,3.661753E-01,,,0.000000E+00,3.197117E-01,,,0.000000E+00,2.763281E-01,,,0.000000E+00,3.357057E-01,,,0.000000E+00,3.913280E-01,,,0.000000E+00,3.394876E-01
