Time,01_A1:AMBLER ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Load [W],01_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_A1:AMBLER ANN HTG WIND 99.6% CONDNS WS=>MCDB:Des Heat Mass Flow [kg/s],01_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],01_A2::Des Heat Load [W],01_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_A2::Des Heat Mass Flow [kg/s],01_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],01_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],01_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],01_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],01_C1:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],01_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],01_C1:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],01_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_A1::Des Heat Load [W],02_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_A1::Des Heat Mass Flow [kg/s],02_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_A2::Des Heat Load [W],02_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_A2::Des Heat Mass Flow [kg/s],02_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_B2::Des Heat Load [W],02_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_B2::Des Heat Mass Flow [kg/s],02_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],02_C1::Des Heat Load [W],02_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],02_C1::Des Heat Mass Flow [kg/s],02_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_A1::Des Heat Load [W],03_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_A1::Des Heat Mass Flow [kg/s],03_A1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_A2::Des Heat Load [W],03_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_A2::Des Heat Mass Flow [kg/s],03_A2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Load [W],03_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_B2:AMBLER ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],03_B2:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],03_C1::Des Heat Load [W],03_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],03_C1::Des Heat Mass Flow [kg/s],03_C1:AMBLER ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
14:40:00,0.000000E+00,1.934974E+03,0.000000E+00,1.363915E-01,0.000000E+00,1.967954E+03,0.000000E+00,1.387458E-01,0.000000E+00,1.494608E+03,0.000000E+00,1.053676E-01,0.000000E+00,1.534532E+03,0.000000E+00,1.081795E-01,0.000000E+00,3.585136E+03,0.000000E+00,2.527555E-01,0.000000E+00,3.322076E+03,0.000000E+00,2.342086E-01,0.000000E+00,3.594152E+03,0.000000E+00,2.533817E-01,0.000000E+00,4.432941E+03,0.000000E+00,3.125121E-01,0.000000E+00,3.819779E+03,0.000000E+00,2.692981E-01,0.000000E+00,3.930238E+03,0.000000E+00,2.770829E-01,0.000000E+00,4.039569E+03,0.000000E+00,2.847828E-01,0.000000E+00,4.865208E+03,0.000000E+00,3.429861E-01
14:50:00,0.000000E+00,1.922654E+03,0.000000E+00,1.355231E-01,0.000000E+00,1.979516E+03,0.000000E+00,1.395610E-01,0.000000E+00,1.506311E+03,0.000000E+00,1.061927E-01,0.000000E+00,1.517238E+03,0.000000E+00,1.069604E-01,0.000000E+00,3.569464E+03,0.000000E+00,2.516505E-01,0.000000E+00,3.342590E+03,0.000000E+00,2.356548E-01,0.000000E+00,3.605832E+03,0.000000E+00,2.542050E-01,0.000000E+00,4.407128E+03,0.000000E+00,3.106923E-01,0.000000E+00,3.805024E+03,0.000000E+00,2.682578E-01,0.000000E+00,3.940468E+03,0.000000E+00,2.778039E-01,0.000000E+00,4.052083E+03,0.000000E+00,2.856649E-01,0.000000E+00,4.840405E+03,0.000000E+00,3.412375E-01
15:00:00,0.000000E+00,1.910449E+03,0.000000E+00,1.346628E-01,0.000000E+00,1.993341E+03,0.000000E+00,1.405357E-01,0.000000E+00,1.519361E+03,0.000000E+00,1.071128E-01,0.000000E+00,1.501208E+03,0.000000E+00,1.058304E-01,0.000000E+00,3.553986E+03,0.000000E+00,2.505592E-01,0.000000E+00,3.367354E+03,0.000000E+00,2.374007E-01,0.000000E+00,3.619054E+03,0.000000E+00,2.551371E-01,0.000000E+00,4.382338E+03,0.000000E+00,3.089446E-01,0.000000E+00,3.790214E+03,0.000000E+00,2.672135E-01,0.000000E+00,3.949657E+03,0.000000E+00,2.784514E-01,0.000000E+00,4.066182E+03,0.000000E+00,2.866587E-01,0.000000E+00,4.815853E+03,0.000000E+00,3.395065E-01
15:10:00,0.000000E+00,1.918694E+03,0.000000E+00,1.352440E-01,0.000000E+00,2.028755E+03,0.000000E+00,1.430326E-01,0.000000E+00,1.558712E+03,0.000000E+00,1.098870E-01,0.000000E+00,1.510337E+03,0.000000E+00,1.064740E-01,0.000000E+00,3.557879E+03,0.000000E+00,2.508336E-01,0.000000E+00,3.416033E+03,0.000000E+00,2.408326E-01,0.000000E+00,3.657616E+03,0.000000E+00,2.578555E-01,0.000000E+00,4.381097E+03,0.000000E+00,3.088570E-01,0.000000E+00,3.795815E+03,0.000000E+00,2.676084E-01,0.000000E+00,3.980874E+03,0.000000E+00,2.806520E-01,0.000000E+00,4.107546E+03,0.000000E+00,2.895748E-01,0.000000E+00,4.815629E+03,0.000000E+00,3.394906E-01
15:20:00,0.000000E+00,1.928067E+03,0.000000E+00,1.359046E-01,0.000000E+00,2.066874E+03,0.000000E+00,1.457205E-01,0.000000E+00,1.604044E+03,0.000000E+00,1.130831E-01,0.000000E+00,1.520931E+03,0.000000E+00,1.072211E-01,0.000000E+00,3.562913E+03,0.000000E+00,2.511886E-01,0.000000E+00,3.469583E+03,0.000000E+00,2.446081E-01,0.000000E+00,3.703013E+03,0.000000E+00,2.610561E-01,0.000000E+00,4.381785E+03,0.000000E+00,3.089056E-01,0.000000E+00,3.802064E+03,0.000000E+00,2.680490E-01,0.000000E+00,4.015120E+03,0.000000E+00,2.830664E-01,0.000000E+00,4.155989E+03,0.000000E+00,2.929901E-01,0.000000E+00,4.816417E+03,0.000000E+00,3.395462E-01
15:30:00,0.000000E+00,1.937996E+03,0.000000E+00,1.366045E-01,0.000000E+00,2.105757E+03,0.000000E+00,1.484623E-01,0.000000E+00,1.656213E+03,0.000000E+00,1.167614E-01,0.000000E+00,1.532324E+03,0.000000E+00,1.080245E-01,0.000000E+00,3.568599E+03,0.000000E+00,2.515897E-01,0.000000E+00,3.525774E+03,0.000000E+00,2.485699E-01,0.000000E+00,3.756500E+03,0.000000E+00,2.648272E-01,0.000000E+00,4.383629E+03,0.000000E+00,3.090358E-01,0.000000E+00,3.808592E+03,0.000000E+00,2.685094E-01,0.000000E+00,4.053323E+03,0.000000E+00,2.857600E-01,0.000000E+00,4.212995E+03,0.000000E+00,2.970093E-01,0.000000E+00,4.817780E+03,0.000000E+00,3.396425E-01
15:40:00,0.000000E+00,1.948247E+03,0.000000E+00,1.373271E-01,0.000000E+00,2.145410E+03,0.000000E+00,1.512583E-01,0.000000E+00,1.715760E+03,0.000000E+00,1.209599E-01,0.000000E+00,1.544193E+03,0.000000E+00,1.088615E-01,0.000000E+00,3.574710E+03,0.000000E+00,2.520208E-01,0.000000E+00,3.584051E+03,0.000000E+00,2.526788E-01,0.000000E+00,3.818955E+03,0.000000E+00,2.692306E-01,0.000000E+00,4.386240E+03,0.000000E+00,3.092201E-01,0.000000E+00,3.815239E+03,0.000000E+00,2.689783E-01,0.000000E+00,4.096114E+03,0.000000E+00,2.887770E-01,0.000000E+00,4.279511E+03,0.000000E+00,3.016989E-01,0.000000E+00,4.819546E+03,0.000000E+00,3.397673E-01
15:50:00,0.000000E+00,1.958691E+03,0.000000E+00,1.380632E-01,0.000000E+00,2.185595E+03,0.000000E+00,1.540917E-01,0.000000E+00,1.782637E+03,0.000000E+00,1.256751E-01,0.000000E+00,1.556405E+03,0.000000E+00,1.097227E-01,0.000000E+00,3.581118E+03,0.000000E+00,2.524729E-01,0.000000E+00,3.643899E+03,0.000000E+00,2.568984E-01,0.000000E+00,3.890572E+03,0.000000E+00,2.742799E-01,0.000000E+00,4.389425E+03,0.000000E+00,3.094449E-01,0.000000E+00,3.821912E+03,0.000000E+00,2.694491E-01,0.000000E+00,4.143570E+03,0.000000E+00,2.921232E-01,0.000000E+00,4.355625E+03,0.000000E+00,3.070653E-01,0.000000E+00,4.821610E+03,0.000000E+00,3.399131E-01
16:00:00,0.000000E+00,1.969222E+03,0.000000E+00,1.388056E-01,0.000000E+00,2.226789E+03,0.000000E+00,1.569961E-01,0.000000E+00,1.856144E+03,0.000000E+00,1.308579E-01,0.000000E+00,1.568862E+03,0.000000E+00,1.106012E-01,0.000000E+00,3.587724E+03,0.000000E+00,2.529389E-01,0.000000E+00,3.705274E+03,0.000000E+00,2.612257E-01,0.000000E+00,3.970793E+03,0.000000E+00,2.799359E-01,0.000000E+00,4.393077E+03,0.000000E+00,3.097027E-01,0.000000E+00,3.828530E+03,0.000000E+00,2.699160E-01,0.000000E+00,4.195227E+03,0.000000E+00,2.957655E-01,0.000000E+00,4.440582E+03,0.000000E+00,3.130552E-01,0.000000E+00,4.823841E+03,0.000000E+00,3.400706E-01
16:10:00,0.000000E+00,2.024623E+03,0.000000E+00,1.427106E-01,0.000000E+00,2.314477E+03,0.000000E+00,1.631785E-01,0.000000E+00,1.986359E+03,0.000000E+00,1.400385E-01,0.000000E+00,1.634589E+03,0.000000E+00,1.152350E-01,0.000000E+00,3.636706E+03,0.000000E+00,2.563926E-01,0.000000E+00,3.813095E+03,0.000000E+00,2.688274E-01,0.000000E+00,4.106399E+03,0.000000E+00,2.894965E-01,0.000000E+00,4.446900E+03,0.000000E+00,3.134974E-01,0.000000E+00,3.880353E+03,0.000000E+00,2.735700E-01,0.000000E+00,4.297821E+03,0.000000E+00,3.029989E-01,0.000000E+00,4.584692E+03,0.000000E+00,3.232154E-01,0.000000E+00,4.879714E+03,0.000000E+00,3.440100E-01
16:20:00,0.000000E+00,2.082679E+03,0.000000E+00,1.468028E-01,0.000000E+00,2.409486E+03,0.000000E+00,1.698777E-01,0.000000E+00,2.123219E+03,0.000000E+00,1.496885E-01,0.000000E+00,1.703430E+03,0.000000E+00,1.200890E-01,0.000000E+00,3.688436E+03,0.000000E+00,2.600405E-01,0.000000E+00,3.927994E+03,0.000000E+00,2.769288E-01,0.000000E+00,4.250804E+03,0.000000E+00,2.996780E-01,0.000000E+00,4.504178E+03,0.000000E+00,3.175362E-01,0.000000E+00,3.934266E+03,0.000000E+00,2.773719E-01,0.000000E+00,4.404708E+03,0.000000E+00,3.105355E-01,0.000000E+00,4.736589E+03,0.000000E+00,3.339251E-01,0.000000E+00,4.938217E+03,0.000000E+00,3.481352E-01
16:30:00,0.000000E+00,2.142192E+03,0.000000E+00,1.509978E-01,0.000000E+00,2.507567E+03,0.000000E+00,1.767935E-01,0.000000E+00,2.263589E+03,0.000000E+00,1.595860E-01,0.000000E+00,1.774174E+03,0.000000E+00,1.250773E-01,0.000000E+00,3.741911E+03,0.000000E+00,2.638117E-01,0.000000E+00,4.046181E+03,0.000000E+00,2.852622E-01,0.000000E+00,4.400866E+03,0.000000E+00,3.102586E-01,0.000000E+00,4.563752E+03,0.000000E+00,3.217371E-01,0.000000E+00,3.989617E+03,0.000000E+00,2.812754E-01,0.000000E+00,4.513861E+03,0.000000E+00,3.182323E-01,0.000000E+00,4.893221E+03,0.000000E+00,3.449689E-01,0.000000E+00,4.998534E+03,0.000000E+00,3.523885E-01
16:40:00,0.000000E+00,2.202400E+03,0.000000E+00,1.552417E-01,0.000000E+00,2.607501E+03,0.000000E+00,1.838400E-01,0.000000E+00,2.405047E+03,0.000000E+00,1.695602E-01,0.000000E+00,1.846231E+03,0.000000E+00,1.301582E-01,0.000000E+00,3.796694E+03,0.000000E+00,2.676754E-01,0.000000E+00,4.166567E+03,0.000000E+00,2.937509E-01,0.000000E+00,4.554063E+03,0.000000E+00,3.210604E-01,0.000000E+00,4.625125E+03,0.000000E+00,3.260650E-01,0.000000E+00,4.046128E+03,0.000000E+00,2.852610E-01,0.000000E+00,4.623725E+03,0.000000E+00,3.259794E-01,0.000000E+00,5.052011E+03,0.000000E+00,3.561651E-01,0.000000E+00,5.060343E+03,0.000000E+00,3.567472E-01
16:50:00,0.000000E+00,2.262890E+03,0.000000E+00,1.595055E-01,0.000000E+00,2.708457E+03,0.000000E+00,1.909587E-01,0.000000E+00,2.545635E+03,0.000000E+00,1.794728E-01,0.000000E+00,1.919349E+03,0.000000E+00,1.353137E-01,0.000000E+00,3.852553E+03,0.000000E+00,2.716151E-01,0.000000E+00,4.287925E+03,0.000000E+00,3.023083E-01,0.000000E+00,4.708224E+03,0.000000E+00,3.319302E-01,0.000000E+00,4.688046E+03,0.000000E+00,3.305022E-01,0.000000E+00,4.103618E+03,0.000000E+00,2.893158E-01,0.000000E+00,4.732995E+03,0.000000E+00,3.336848E-01,0.000000E+00,5.210643E+03,0.000000E+00,3.673502E-01,0.000000E+00,5.123442E+03,0.000000E+00,3.611971E-01
17:00:00,0.000000E+00,2.322977E+03,0.000000E+00,1.637410E-01,0.000000E+00,2.809994E+03,0.000000E+00,1.981182E-01,0.000000E+00,2.684047E+03,0.000000E+00,1.892320E-01,0.000000E+00,1.991972E+03,0.000000E+00,1.404344E-01,0.000000E+00,3.908903E+03,0.000000E+00,2.755895E-01,0.000000E+00,4.409901E+03,0.000000E+00,3.109094E-01,0.000000E+00,4.861826E+03,0.000000E+00,3.427606E-01,0.000000E+00,4.751141E+03,0.000000E+00,3.349517E-01,0.000000E+00,4.161339E+03,0.000000E+00,2.933869E-01,0.000000E+00,4.841551E+03,0.000000E+00,3.413400E-01,0.000000E+00,5.367460E+03,0.000000E+00,3.784074E-01,0.000000E+00,5.185927E+03,0.000000E+00,3.656037E-01
17:10:00,0.000000E+00,2.417061E+03,0.000000E+00,1.703729E-01,0.000000E+00,2.946809E+03,0.000000E+00,2.077653E-01,0.000000E+00,2.857337E+03,0.000000E+00,2.014501E-01,0.000000E+00,2.105208E+03,0.000000E+00,1.484184E-01,0.000000E+00,3.997813E+03,0.000000E+00,2.818596E-01,0.000000E+00,4.565820E+03,0.000000E+00,3.219036E-01,0.000000E+00,5.048546E+03,0.000000E+00,3.559261E-01,0.000000E+00,4.852243E+03,0.000000E+00,3.420809E-01,0.000000E+00,4.254259E+03,0.000000E+00,2.999399E-01,0.000000E+00,4.984597E+03,0.000000E+00,3.514270E-01,0.000000E+00,5.559580E+03,0.000000E+00,3.919537E-01,0.000000E+00,5.289595E+03,0.000000E+00,3.729139E-01
17:20:00,0.000000E+00,2.513238E+03,0.000000E+00,1.771524E-01,0.000000E+00,3.087005E+03,0.000000E+00,2.176514E-01,0.000000E+00,3.028787E+03,0.000000E+00,2.135390E-01,0.000000E+00,2.221590E+03,0.000000E+00,1.566251E-01,0.000000E+00,4.089710E+03,0.000000E+00,2.883410E-01,0.000000E+00,4.724837E+03,0.000000E+00,3.331170E-01,0.000000E+00,5.234472E+03,0.000000E+00,3.690360E-01,0.000000E+00,4.957002E+03,0.000000E+00,3.494685E-01,0.000000E+00,4.349639E+03,0.000000E+00,3.066669E-01,0.000000E+00,5.126921E+03,0.000000E+00,3.614636E-01,0.000000E+00,5.749141E+03,0.000000E+00,4.053201E-01,0.000000E+00,5.396137E+03,0.000000E+00,3.804273E-01
17:30:00,0.000000E+00,2.610403E+03,0.000000E+00,1.840016E-01,0.000000E+00,3.226104E+03,0.000000E+00,2.274605E-01,0.000000E+00,3.196506E+03,0.000000E+00,2.253651E-01,0.000000E+00,2.339889E+03,0.000000E+00,1.649670E-01,0.000000E+00,4.183661E+03,0.000000E+00,2.949676E-01,0.000000E+00,4.882998E+03,0.000000E+00,3.442704E-01,0.000000E+00,5.417728E+03,0.000000E+00,3.819582E-01,0.000000E+00,5.064308E+03,0.000000E+00,3.570360E-01,0.000000E+00,4.446826E+03,0.000000E+00,3.135219E-01,0.000000E+00,5.267630E+03,0.000000E+00,3.713870E-01,0.000000E+00,5.934571E+03,0.000000E+00,4.183958E-01,0.000000E+00,5.504733E+03,0.000000E+00,3.880860E-01
17:40:00,0.000000E+00,2.708408E+03,0.000000E+00,1.909101E-01,0.000000E+00,3.363562E+03,0.000000E+00,2.371541E-01,0.000000E+00,3.360036E+03,0.000000E+00,2.368958E-01,0.000000E+00,2.459540E+03,0.000000E+00,1.734043E-01,0.000000E+00,4.279250E+03,0.000000E+00,3.017101E-01,0.000000E+00,5.039738E+03,0.000000E+00,3.553242E-01,0.000000E+00,5.597538E+03,0.000000E+00,3.946380E-01,0.000000E+00,5.173792E+03,0.000000E+00,3.647575E-01,0.000000E+00,4.545525E+03,0.000000E+00,3.204839E-01,0.000000E+00,5.406516E+03,0.000000E+00,3.811823E-01,0.000000E+00,6.115227E+03,0.000000E+00,4.311354E-01,0.000000E+00,5.615038E+03,0.000000E+00,3.958656E-01
17:50:00,0.000000E+00,2.807171E+03,0.000000E+00,1.978721E-01,0.000000E+00,3.498863E+03,0.000000E+00,2.466958E-01,0.000000E+00,3.518870E+03,0.000000E+00,2.480955E-01,0.000000E+00,2.581179E+03,0.000000E+00,1.819817E-01,0.000000E+00,4.376244E+03,0.000000E+00,3.085520E-01,0.000000E+00,5.194419E+03,0.000000E+00,3.662331E-01,0.000000E+00,5.773315E+03,0.000000E+00,4.070337E-01,0.000000E+00,5.285681E+03,0.000000E+00,3.726487E-01,0.000000E+00,4.645532E+03,0.000000E+00,3.275383E-01,0.000000E+00,5.543565E+03,0.000000E+00,3.908486E-01,0.000000E+00,6.290854E+03,0.000000E+00,4.435209E-01,0.000000E+00,5.726819E+03,0.000000E+00,4.037495E-01
18:00:00,0.000000E+00,2.907044E+03,0.000000E+00,2.049124E-01,0.000000E+00,3.630789E+03,0.000000E+00,2.559995E-01,0.000000E+00,3.672016E+03,0.000000E+00,2.588942E-01,0.000000E+00,2.706784E+03,0.000000E+00,1.908387E-01,0.000000E+00,4.474913E+03,0.000000E+00,3.155120E-01,0.000000E+00,5.345675E+03,0.000000E+00,3.769007E-01,0.000000E+00,5.944188E+03,0.000000E+00,4.190839E-01,0.000000E+00,5.401232E+03,0.000000E+00,3.807984E-01,0.000000E+00,4.747285E+03,0.000000E+00,3.347161E-01,0.000000E+00,5.677884E+03,0.000000E+00,4.003225E-01,0.000000E+00,6.461072E+03,0.000000E+00,4.555251E-01,0.000000E+00,5.841616E+03,0.000000E+00,4.118463E-01
18:10:00,0.000000E+00,2.925454E+03,0.000000E+00,2.062106E-01,0.000000E+00,3.676000E+03,0.000000E+00,2.591895E-01,0.000000E+00,3.730272E+03,0.000000E+00,2.630030E-01,0.000000E+00,2.745730E+03,0.000000E+00,1.935863E-01,0.000000E+00,4.498653E+03,0.000000E+00,3.171894E-01,0.000000E+00,5.411496E+03,0.000000E+00,3.815448E-01,0.000000E+00,6.028270E+03,0.000000E+00,4.250155E-01,0.000000E+00,5.437312E+03,0.000000E+00,3.833455E-01,0.000000E+00,4.767350E+03,0.000000E+00,3.361345E-01,0.000000E+00,5.722273E+03,0.000000E+00,4.034561E-01,0.000000E+00,6.536050E+03,0.000000E+00,4.608150E-01,0.000000E+00,5.867722E+03,0.000000E+00,4.136904E-01
18:20:00,0.000000E+00,2.938293E+03,0.000000E+00,2.071162E-01,0.000000E+00,3.706271E+03,0.000000E+00,2.613246E-01,0.000000E+00,3.776700E+03,0.000000E+00,2.662766E-01,0.000000E+00,2.780287E+03,0.000000E+00,1.960231E-01,0.000000E+00,4.517717E+03,0.000000E+00,3.185359E-01,0.000000E+00,5.462533E+03,0.000000E+00,3.851456E-01,0.000000E+00,6.101095E+03,0.000000E+00,4.301523E-01,0.000000E+00,5.469120E+03,0.000000E+00,3.855906E-01,0.000000E+00,4.783613E+03,0.000000E+00,3.372837E-01,0.000000E+00,5.759981E+03,0.000000E+00,4.061176E-01,0.000000E+00,6.601063E+03,0.000000E+00,4.654014E-01,0.000000E+00,5.889602E+03,0.000000E+00,4.152357E-01
18:30:00,0.000000E+00,2.947979E+03,0.000000E+00,2.077996E-01,0.000000E+00,3.730326E+03,0.000000E+00,2.630211E-01,0.000000E+00,3.814618E+03,0.000000E+00,2.689499E-01,0.000000E+00,2.812773E+03,0.000000E+00,1.983138E-01,0.000000E+00,4.534105E+03,0.000000E+00,3.196932E-01,0.000000E+00,5.506411E+03,0.000000E+00,3.882408E-01,0.000000E+00,6.165479E+03,0.000000E+00,4.346935E-01,0.000000E+00,5.498942E+03,0.000000E+00,3.876952E-01,0.000000E+00,4.797342E+03,0.000000E+00,3.382536E-01,0.000000E+00,5.792475E+03,0.000000E+00,4.084107E-01,0.000000E+00,6.658300E+03,0.000000E+00,4.694390E-01,0.000000E+00,5.908777E+03,0.000000E+00,4.165898E-01
18:40:00,0.000000E+00,2.955372E+03,0.000000E+00,2.083214E-01,0.000000E+00,3.748587E+03,0.000000E+00,2.643090E-01,0.000000E+00,3.845144E+03,0.000000E+00,2.711021E-01,0.000000E+00,2.844071E+03,0.000000E+00,2.005206E-01,0.000000E+00,4.548610E+03,0.000000E+00,3.207173E-01,0.000000E+00,5.543552E+03,0.000000E+00,3.908606E-01,0.000000E+00,6.222455E+03,0.000000E+00,4.387121E-01,0.000000E+00,5.527522E+03,0.000000E+00,3.897120E-01,0.000000E+00,4.809004E+03,0.000000E+00,3.390772E-01,0.000000E+00,5.820079E+03,0.000000E+00,4.103584E-01,0.000000E+00,6.708508E+03,0.000000E+00,4.729806E-01,0.000000E+00,5.925716E+03,0.000000E+00,4.177859E-01
18:50:00,0.000000E+00,2.960865E+03,0.000000E+00,2.087094E-01,0.000000E+00,3.761662E+03,0.000000E+00,2.652314E-01,0.000000E+00,3.869200E+03,0.000000E+00,2.727984E-01,0.000000E+00,2.873534E+03,0.000000E+00,2.025983E-01,0.000000E+00,4.561601E+03,0.000000E+00,3.216343E-01,0.000000E+00,5.574625E+03,0.000000E+00,3.930523E-01,0.000000E+00,6.272820E+03,0.000000E+00,4.422643E-01,0.000000E+00,5.554734E+03,0.000000E+00,3.916321E-01,0.000000E+00,4.818857E+03,0.000000E+00,3.397731E-01,0.000000E+00,5.842912E+03,0.000000E+00,4.119694E-01,0.000000E+00,6.752171E+03,0.000000E+00,4.760603E-01,0.000000E+00,5.940627E+03,0.000000E+00,4.188387E-01
19:00:00,0.000000E+00,2.964695E+03,0.000000E+00,2.089801E-01,0.000000E+00,3.770238E+03,0.000000E+00,2.658364E-01,0.000000E+00,3.887879E+03,0.000000E+00,2.741154E-01,0.000000E+00,2.900474E+03,0.000000E+00,2.044980E-01,0.000000E+00,4.573299E+03,0.000000E+00,3.224600E-01,0.000000E+00,5.600326E+03,0.000000E+00,3.948651E-01,0.000000E+00,6.317336E+03,0.000000E+00,4.454039E-01,0.000000E+00,5.580523E+03,0.000000E+00,3.934516E-01,0.000000E+00,4.827103E+03,0.000000E+00,3.403554E-01,0.000000E+00,5.861154E+03,0.000000E+00,4.132566E-01,0.000000E+00,6.789610E+03,0.000000E+00,4.787011E-01,0.000000E+00,5.953672E+03,0.000000E+00,4.197599E-01
19:10:00,0.000000E+00,2.931648E+03,0.000000E+00,2.066516E-01,0.000000E+00,3.739025E+03,0.000000E+00,2.636360E-01,0.000000E+00,3.859924E+03,0.000000E+00,2.721447E-01,0.000000E+00,2.876938E+03,0.000000E+00,2.028389E-01,0.000000E+00,4.549879E+03,0.000000E+00,3.208095E-01,0.000000E+00,5.585971E+03,0.000000E+00,3.938537E-01,0.000000E+00,6.317065E+03,0.000000E+00,4.453858E-01,0.000000E+00,5.560313E+03,0.000000E+00,3.920281E-01,0.000000E+00,4.797447E+03,0.000000E+00,3.382652E-01,0.000000E+00,5.837508E+03,0.000000E+00,4.115902E-01,0.000000E+00,6.778923E+03,0.000000E+00,4.779487E-01,0.000000E+00,5.918505E+03,0.000000E+00,4.172818E-01
19:20:00,0.000000E+00,2.896974E+03,0.000000E+00,2.042082E-01,0.000000E+00,3.702932E+03,0.000000E+00,2.610910E-01,0.000000E+00,3.827839E+03,0.000000E+00,2.698823E-01,0.000000E+00,2.848991E+03,0.000000E+00,2.008682E-01,0.000000E+00,4.524430E+03,0.000000E+00,3.190154E-01,0.000000E+00,5.565664E+03,0.000000E+00,3.924221E-01,0.000000E+00,6.311398E+03,0.000000E+00,4.449866E-01,0.000000E+00,5.536486E+03,0.000000E+00,3.903488E-01,0.000000E+00,4.765775E+03,0.000000E+00,3.360323E-01,0.000000E+00,5.809884E+03,0.000000E+00,4.096429E-01,0.000000E+00,6.763033E+03,0.000000E+00,4.768288E-01,0.000000E+00,5.881419E+03,0.000000E+00,4.146677E-01
19:30:00,0.000000E+00,2.862344E+03,0.000000E+00,2.017680E-01,0.000000E+00,3.665445E+03,0.000000E+00,2.584475E-01,0.000000E+00,3.792924E+03,0.000000E+00,2.674201E-01,0.000000E+00,2.818280E+03,0.000000E+00,1.987024E-01,0.000000E+00,4.497946E+03,0.000000E+00,3.171478E-01,0.000000E+00,5.542625E+03,0.000000E+00,3.907974E-01,0.000000E+00,6.301438E+03,0.000000E+00,4.442843E-01,0.000000E+00,5.509917E+03,0.000000E+00,3.884757E-01,0.000000E+00,4.732813E+03,0.000000E+00,3.337080E-01,0.000000E+00,5.779199E+03,0.000000E+00,4.074791E-01,0.000000E+00,6.742544E+03,0.000000E+00,4.753842E-01,0.000000E+00,5.843245E+03,0.000000E+00,4.119764E-01
19:40:00,0.000000E+00,2.828376E+03,0.000000E+00,1.993743E-01,0.000000E+00,3.627102E+03,0.000000E+00,2.557434E-01,0.000000E+00,3.755858E+03,0.000000E+00,2.648062E-01,0.000000E+00,2.785067E+03,0.000000E+00,1.963603E-01,0.000000E+00,4.470890E+03,0.000000E+00,3.152396E-01,0.000000E+00,5.517420E+03,0.000000E+00,3.890195E-01,0.000000E+00,6.287720E+03,0.000000E+00,4.433166E-01,0.000000E+00,5.480760E+03,0.000000E+00,3.864198E-01,0.000000E+00,4.698935E+03,0.000000E+00,3.313187E-01,0.000000E+00,5.745923E+03,0.000000E+00,4.051321E-01,0.000000E+00,6.717521E+03,0.000000E+00,4.736194E-01,0.000000E+00,5.804235E+03,0.000000E+00,4.092258E-01
